,,,,,,,,,,,,,,,,,,,,
tau_elig=0.04,eta=0.01,,,,,,,,,,,,,,,,,,,
10,13.22,24.52,11.82,39.15,15.02,6.04,9.13,3.81,6.83,3.85,2.68,2.81,4.91,2.09,8.41,3.78,3.3,2.86,4.27,3.87
11,7.26,49.05,18.54,8.88,11.19,6.43,23.13,4.1,27.04,20.45,9.88,6.25,6.73,4.36,5.1,5.46,3.48,3.05,3.95,2.81
12,14.27,20.8,11.21,7.52,28.13,3.02,22.85,17.11,3.84,9.78,16.66,8.21,4.16,15.19,4.96,4.62,4.98,8.65,4.18,2.79
13,35.56,23.43,19.62,3.06,17.61,6.94,5.38,10.45,2.73,12.06,4.6,13.03,2.37,3.38,7.56,4.98,3.7,4.49,3.11,2.92
14,26,17.29,20.84,17.08,1.73,21.34,56.27,38.81,30.97,49.22,28.4,8.25,2.17,15.35,10.78,4.4,1.7,2.41,9.68,3.03
15,16.82,15.62,9.57,7.89,28.39,2.56,5.03,2.67,14.73,3.24,6.84,3.03,4.13,4.72,2.68,2.8,2.39,9.33,3.87,8.04
16,95.33,14.05,14.57,6.74,51.26,14.29,29.26,20.12,5.21,2.69,2.77,4.98,9.65,14,6.74,4.3,4.09,2.82,7.18,5.04
17,41.5,17.9,110.97,3.21,4.65,5.57,16.77,2.6,3.17,3.97,4.68,2.67,2.99,3.67,2.81,8.08,14.23,3.13,6.62,2.65
18,36.47,3.28,1.51,6.74,12.38,12.14,6.18,8.26,3.96,11.5,3.32,21.25,6.82,8.8,18.17,6.98,9.05,6.09,2.54,4.23
19,6.66,16.81,13.49,15.18,23.6,10.9,8.68,16.64,7.72,3.19,2.31,2.84,1.82,5.3,3.08,3.45,7.33,8.84,2.4,2.29
20,16.22,21.6,14.36,8.03,10.97,22.53,8.76,1.53,10.91,3.68,9.18,2.92,4.31,7.52,7.09,2.79,7.32,3.33,2.8,6.22
,,,,,,,,,,,,,,,,,,,,
tau_elig=0.2,eta=0.1,,,,,,,,,,,,,,,,,,,
1,70.39,26.76,5.45,20.08,7.08,4.43,3.2,2.64,5.48,3.49,4.64,7.22,6.09,6.99,2.25,1.49,5.76,4.11,2.81,5.01
2,7.46,8.38,4.6,3.1,4.77,6.36,4.85,4.17,9.85,7.52,4.11,7.23,2.01,3.95,3.54,3.21,3.52,3.08,3.89,7.25
3,6.58,7.85,2.8,4.09,5.41,3.1,2.08,2.42,2.78,4.11,8.86,3.23,2.99,3.05,3.27,7.22,3.05,6.12,3.56,6.72
4,27.74,4.9,2.36,4.1,5.61,14.69,4.07,3.68,3.16,4.65,21.77,7.91,4.67,12.78,3.79,2.78,2.57,4.53,4.81,7.47
5,16.52,9.07,4.82,2.3,6.23,5.69,6.31,5.75,7.05,2.05,5.66,3.14,4.77,3.3,4.54,4.2,2.52,6.34,4.05,3.99
6,25.91,14.05,7.77,6.67,3.79,5.14,6.63,9.98,3.26,5.92,1.45,5.58,7.49,2.32,4.19,3.21,6.32,3.52,3.69,4.21
7,11.17,8.8,7.32,8.17,3.26,18.21,7.81,7.93,2.81,3.41,4.45,5.36,3.04,6.05,3.46,2.14,2.76,2.6,2.74,2.71
8,12.63,41.24,3.69,3.09,6.83,15.84,9.71,8.38,4.45,5.2,5.3,5.63,8.23,3.25,2.82,7.78,2.68,2.8,2.98,11.77
9,33.68,5.25,3.34,5.46,2.71,7.5,2.79,3.22,3.57,1.72,4.49,4.06,2.14,3,1.52,3.91,2.62,12.33,6.3,4.14
10,33.07,25.64,10.13,7.79,8.24,4.62,2.77,8.97,3.79,6.86,4.51,4.14,3.19,4.66,6.96,20.1,24.89,4.4,2.72,8.84
11,70.04,3.1,7.93,6.7,1.63,4.24,6.42,15.05,28.6,10.06,4.15,7.15,3.74,5.45,5.11,4.42,3.03,4.22,3.29,5.22
12,35.9,9.7,4.05,15.98,4.55,6.66,3.76,3.99,10.16,13.81,3.47,6.65,5.1,3.34,6.68,5.67,8.08,2.23,3.38,3.08
13,36.97,10.43,13.64,4.36,6.15,1.64,5.44,4.73,6.83,4.3,4.16,2.75,1.76,3.41,4.04,19.88,2.45,5.07,2.7,3.25
14,19.2,3.03,2.92,4.08,9.7,6.11,18.57,3.74,6.37,5.2,2.48,9.12,3.09,3.04,3.23,4.17,3.16,2.94,3.15,3.2
15,18.71,16.61,10.87,5.46,3.29,6.34,3.64,9.53,3.09,4.92,2.42,2.75,3.32,3.16,2.87,5.46,3.52,3.24,5.76,2.29
16,17.67,9.22,12.61,29.28,5.93,6.29,4.58,3.92,13.17,4.57,15.15,9.66,13.59,9.67,2.76,6.5,4,5.96,4.91,7.23
17,34.16,5.51,3.58,4.8,10.35,2.92,2.45,5,6.29,14.18,6.18,3.8,6.27,4.95,4.66,2.47,1.87,1.16,6.14,3.41
